1.1 0.3 -0.0
1.3 0.4 -0.0
1.4 0.6 -0.0
1.5 0.7 -0.0
1.6 0.8 -0.0
1.8 0.9 -0.0
1.9 1.1 -0.0
2.0 1.2 -0.0
2.2 1.3 -0.1
2.3 1.4 -0.1
2.4 1.5 -0.1
2.6 1.6 -0.1
2.7 1.7 -0.1
2.9 1.8 -0.1
3.0 2.0 -0.1
3.1 2.1 -0.1
3.3 2.2 -0.1
3.4 2.3 -0.1
3.6 2.4 -0.1
3.7 2.4 -0.1
3.9 2.5 -0.1
4.0 2.6 -0.1
4.2 2.7 -0.1
4.3 2.8 -0.1
4.5 2.9 -0.1
4.6 3.0 -0.1
4.8 3.1 -0.1
4.9 3.2 -0.1
5.1 3.3 -0.1
5.2 3.4 -0.1
5.4 3.5 -0.2
5.5 3.6 -0.2
5.7 3.7 -0.2
5.8 3.8 -0.2
6.0 3.9 -0.2
6.2 4.0 -0.2
6.3 4.2 -0.2
6.5 4.3 -0.2
6.6 4.4 -0.2
6.8 4.5 -0.2
7.0 4.6 -0.2
7.1 4.8 -0.2
7.3 4.9 -0.2
7.4 5.0 -0.2
7.6 5.1 -0.2
7.8 5.3 -0.2
7.9 5.4 -0.2
8.1 5.5 -0.2
8.3 5.7 -0.2
8.4 5.8 -0.2
8.6 5.9 -0.2
8.7 6.0 -0.2
8.9 6.2 -0.2
9.1 6.3 -0.2
9.2 6.4 -0.2
9.4 6.5 -0.2
9.6 6.7 -0.2
9.7 6.8 -0.2
9.9 6.9 -0.2
10.1 7.0 -0.2
10.2 7.1 -0.2
10.4 7.2 -0.3
10.6 7.3 -0.3
10.8 7.5 -0.3
10.9 7.6 -0.3
11.1 7.7 -0.3
11.3 7.8 -0.3
11.4 7.9 -0.3
11.6 8.0 -0.3
11.8 8.1 -0.3
11.9 8.1 -0.3
12.1 8.2 -0.3
12.3 8.3 -0.3
12.4 8.4 -0.3
12.6 8.5 -0.3
12.8 8.6 -0.3
12.9 8.7 -0.3
13.1 8.8 -0.3
13.3 8.9 -0.4
13.4 9.0 -0.4
13.6 9.1 -0.4
13.8 9.2 -0.4
13.9 9.3 -0.4
14.1 9.4 -0.4
14.3 9.5 -0.4
14.5 9.6 -0.4
14.6 9.7 -0.4
14.8 9.8 -0.4
14.9 9.9 -0.4
15.1 10.0 -0.4
15.3 10.1 -0.4
15.4 10.2 -0.4
15.6 10.4 -0.4
15.8 10.5 -0.4
15.9 10.6 -0.4
16.1 10.7 -0.4
16.3 10.8 -0.4
16.4 11.0 -0.4
16.6 11.1 -0.4
16.8 11.2 -0.4
16.9 11.3 -0.4
17.1 11.5 -0.4
17.2 11.6 -0.4
17.4 11.7 -0.4
17.6 11.8 -0.4
17.7 11.9 -0.4
17.9 12.1 -0.4
18.0 12.2 -0.4
18.2 12.3 -0.4
18.4 12.4 -0.4
18.5 12.5 -0.4
18.7 12.6 -0.4
18.8 12.7 -0.5
19.0 12.8 -0.5
19.1 12.9 -0.5
19.3 13.0 -0.5
19.4 13.1 -0.5
19.6 13.2 -0.5
19.7 13.3 -0.5
19.9 13.4 -0.5
20.0 13.5 -0.5
20.2 13.6 -0.5
20.3 13.7 -0.5
20.5 13.8 -0.5
20.6 13.9 -0.5
20.7 14.0 -0.6
20.9 14.1 -0.6
21.0 14.2 -0.6
21.2 14.3 -0.6
21.3 14.3 -0.6
21.4 14.4 -0.6
21.6 14.5 -0.6
21.7 14.6 -0.6
21.8 14.7 -0.6
22.0 14.8 -0.7
22.1 14.9 -0.7
22.2 15.0 -0.7
22.4 15.1 -0.7
22.5 15.2 -0.7
22.6 15.3 -0.7
22.7 15.4 -0.7
22.9 15.5 -0.7
23.0 15.7 -0.7
23.1 15.8 -0.7
23.2 15.9 -0.7
23.4 16.0 -0.7
23.5 16.1 -0.7
23.6 16.2 -0.7
23.7 16.3 -0.7
23.8 16.5 -0.7
24.0 16.6 -0.7
24.1 16.7 -0.7
24.2 16.8 -0.7
24.3 16.9 -0.7
24.4 17.0 -0.7
24.5 17.2 -0.7
24.6 17.3 -0.7
24.7 17.4 -0.7
24.9 17.5 -0.7
25.0 17.6 -0.7
25.1 17.7 -0.7
25.2 17.8 -0.7
25.3 17.9 -0.8
25.4 18.1 -0.8
25.5 18.2 -0.8
25.6 18.3 -0.8
25.6 18.4 -0.8
25.7 18.5 -0.8
25.8 18.6 -0.8
25.9 18.7 -0.8
26.0 18.8 -0.8
26.1 18.9 -0.8
26.2 19.0 -0.8
26.3 19.1 -0.9
26.3 19.1 -0.9
26.4 19.2 -0.9
26.5 19.3 -0.9
26.6 19.4 -0.9
26.6 19.5 -0.9
26.7 19.6 -0.9
26.8 19.7 -1.0
26.8 19.8 -1.0
26.9 19.9 -1.0
27.0 20.0 -1.0
27.0 20.1 -1.0
27.1 20.2 -1.0
27.2 20.3 -1.0
27.2 20.4 -1.1
27.3 20.5 -1.1
27.3 20.6 -1.1
27.4 20.7 -1.1
27.5 20.8 -1.1
27.5 20.9 -1.1
27.6 21.0 -1.1
27.6 21.1 -1.1
27.7 21.2 -1.1
27.7 21.3 -1.1
27.8 21.5 -1.1
27.8 21.6 -1.1
27.8 21.7 -1.1
27.9 21.8 -1.1
27.9 21.9 -1.1
28.0 22.0 -1.1
28.0 22.2 -1.2
28.0 22.3 -1.2
28.1 22.4 -1.2
28.1 22.5 -1.2
28.1 22.6 -1.2
28.2 22.7 -1.2
28.2 22.8 -1.2
28.2 23.0 -1.2
28.2 23.1 -1.2
28.3 23.2 -1.2
28.3 23.3 -1.2
28.3 23.4 -1.2
